bsk_id,bsk_name,district_name,sub_division_name,block_municipalty_name,gp_ward,gp_ward_distance,bsk_type,bsk_sub_type,bsk_code,no_of_deos,is_aadhar_center,bsk_address,bsk_lat,bsk_long,bsk_account_no,bsk_landline_no,is_saturday_open,is_active,district_id,block_mun_id,gp_id,sub_div_id,pin
1473,TANTISAL PHC,HOOGHLY,ARAMBAGH SDO,KHANAKUL-I,TANTISAL,1.5,Rural,Health Center,HOO/H/R/02515,2,0,"Tantisal ,khanakul 1 ,hooghly.Near madanpur bus stand",22.7442246,87.9100017,40458702375,03121297522,NO,t,11,79,2632,19,712412
851,DHUBULIA-I GP,NADIA,KRISHNAGAR SADAR SDO,KRISHANAGAR-II,DHUBULIA-I,0,Rural,GP,NAD/L/R/01219,2,0,"DHUBULIA ,NADIA, 741139",23.4807931,88.4489726,40460319988,,NO,t,18,169,931,37,741139
683,THAKURANICHAK GP,HOOGHLY,ARAMBAGH SDO,KHANAKUL-I,THAKURANICHAK,0,Rural,GP,HOO/L/R/02455,2,0,"Vill: Paschim Thakuranichak, Post:- Thakuranichak, Police Station: Khanakul, Dist: Hooghly",22.7046922,87.7712809,40460832708,03211272218,NO,t,11,79,2638,19,712613
1827,JARA GP,PASCHIM MEDINIPUR,GHATAL,CHANDRAKONA-I,JARA,0,Rural,GP,PAM/H/R/02655,2,0,"VILL-TATARPUR PO-TATARPURPS-ChandrakonaPIN-721242DIST-
PASCHIM  MIDNAPORE",22.7939167,87.6229428,40460556533,,NO,t,16,216,2031,47,721242
2149,BOLPUR BPHC,BIRBHUM,BOLPUR SDO,BOLPUR MUNICIPALITY,WARD NO.-8,2,Urban,Health Center,BIR/H/R/01116,2,0,BOLPUR SRINIKETAN ROAD.P.O-BOLPUR.DIST-BIRBHUM.PIN-731204,23.6636741,87.6916433,40460836316,"",YES,t,6,347,9197,5,731204
1601,PANDUA PHC,MALDAH,MALDA SADAR SDO,GAZOLE,PANDUA,5,Rural,Health Center,MAL/H/R/00672,2,0,"KUTUB SAHAR,GAZOLE,MALDA,PIN-732102",25.134961,88.1498831,40458703844,03512235009,NO,t,14,128,497,30,732124
77,HALDIA SDO,PURBA MEDINIPUR,HALDIA,HALDIA MUNICIPALITY,WARD NO.-5,0.8,Urban,SDO,PUM/P/R/03338,2,0,"VILL: Basudevpur, Word No 5, P.O- Khanjanchak, P.S- Durgachak, PIN- 721602, BLOCK- SUTAHATA",22.0809349,88.1440755,40460343092,03224291604,NO,t,15,475,8695,56,721602
733,KHARIA GP,JALPAIGURI,JALPAIGURI SDO,JALPAIGURI (SADAR),KHARIA,0,Rural,GP,JAL/L/U/00158,2,0,"KHARIA GRAM PANCHAYAT,
P.O: PANDAPARA,
PIN:735132
",26.5060674,88.7144391,40460840129,"",YES,t,13,109,151,25,735132
527,ADABARI GP,COOCH BEHAR,DINHATA SDO,SITAI,ADABARI,0,Rural,GP,COO/L/R/00316,2,0,KEDARHAT  ,26.1216275,89.3304985,40460740340,,NO,t,7,52,57,9,736167
2607,BILKANDA-I GP,NORTH 24 PARGANAS,BARRACKPORE,BARRACKPORE II,BILKANDA-I,0,Rural,GP,N24/H/R/02256,2,0,"VILLAGE & POST - JUGBERIA, PS- NEWBARRACKPORE, PIN - 700110",22.6982651,88.4273867,40460546864,,YES,t,2,187,2905,41,700110
2184,RASHIDPUR RH,DAKSHIN DINAJPUR,GANGARAMPUR SDO,BANSIHARI,BRAJOBALLAVPUR,0.5,Urban,Health Center,DDR/H/R/00568,2,0,"Rashidpur Rural Hospital, PO- Buniadpur, PS- Banshihari, Dist - Dakshin Dinajpur , Pin - 733121",25.3938256,88.4058904,40460321012,"",NO,t,9,66,433,14,733121
3090,SI OFFICE KARIMPUR NEW,NADIA,TEHATTA SDO,KARIMPUR II,NATIDANGA-I,0.300,Rural,CLRC,NAD/S/R/01342,1,0,"VILL+P.O-NATIDANGA,P.S-THANARPARA",23.9682273,88.5421779,40460328755,,NO,t,18,182,839,39,741152
2463,KUNOOR BPHC,UTTAR DINAJPUR,RAIGANJ SDO,KALIYAGANJ,MUSTAFANAGAR,1.2,Rural,Health Center,UDR/H/R/00487,2,0,"VILL- HATPARA, PO- KUNOOR , PS- KALIYAGANJ, DIST- UTTAR DINAJPUR, PIN- 733129",25.5785019,88.272837,40460451111,03523266034,YES,t,10,336,360,68,733129
1500,KHOSHALPUR PHC,HOWRAH,ULUBERIA SDO,AMTA-I,ANULIA,3,Rural,Health Center,HOW/H/R/02930,2,0,"Vill-Ramchandrapur, P.O-Anulia, P.S-Amta, Pin-711401",22.6168553,88.0324794,40458702670,,NO,t,12,102,2412,24,711401
1864,GAZIPUR GP,PURBA BARDHAMAN,KATWA,KATWA II,GAZIPUR,0,Rural,GP,PUB/H/R/01460,2,0,"VILL.- DEASIN, P.O.- DEASIN, DIST. - PURBA BARDHAMAN, PIN. - 713502",23.5627898,88.2194551,40460628307,,NO,t,5,254,1649,51,713502
3318,KUMARCHAK GP,PURBA MEDINIPUR,TAMLUK,NANDAKUMAR,KUMARCHAK,0,Rural,GP,PUM/S/R/03551,2,0,"Vill - Rajarampur, P.O. - Kumarchak, P.S.- Nandakumar, Pin- 721652",22.2417683,87.8510488,40460445981,03228297261,NO,t,15,265,2182,57,721652
2551,RAJAPUR,HOWRAH,SADAR SDO,DOMJUR,DAKSHIN JHAPORDAH,2,Rural,Health Center,HOW/H/R/02972,2,0,"Rajapur, Domjur, Howrah, 711405",22.6496409,88.1919509,40460534008,,NO,t,12,96,2357,23,711405
2916,SI OFFICE JAGATBALLAVPUR SOUTH,HOWRAH,SADAR SDO,JAGATBALLAVPUR,SANKARHATI-I,2,Rural,CLRC,HOW/S/R/02990,2,0,"VILL- MUNSIRHAT, P.O- MUNSIRHAT, PS- JAGATBALLAVPUR, DIST- HOWRAH, PIN- 711410",22.6486721,88.0972503,40460767918,,YES,t,12,99,2380,23,711410
2183,AKCHA GP,DAKSHIN DINAJPUR,GANGARAMPUR SDO,KUSHMANDI,AKCHA,0,Rural,GP,DDR/H/R/00567,2,0,"VILL- JAMBARI, PO&PS- KUSHMANDI, DIST- DAKSHIN DINAJPUR, PIN- 733132",25.5414362,88.3611081,40460321001,03524291183,NO,t,9,65,373,14,733132
1169,MURIGANGA-II GP,SOUTH 24 PARGANAS,KAKDWIP,SAGAR,MURIGANGA-II,0,Rural,GP,S24/L/R/03150,2,0,"VILL-MANDIRTALA,P.O-MANDIRTALA,PIN-743373,P.S-SAGAR",21.8115485,88.1176662,40458699054,,NO,t,3,333,3166,66,743373
1705,KAMALPUR GP,NADIA,RANAGHAT SDO,RANAGHAT -II,KAMALPUR,0,Rural,GP,NAD/H/R/01273,2,0,"VILL.- PURBA NOWAPARA,P.O-PURBA NOWAPARA,P.S.-DHANTALA,DIST-NADIA,PIN-741501",23.2092477,88.656943,40460530922,,NO,t,18,176,990,38,741501
2825,CHILKHANA-I GP,COOCH BEHAR,TUFANGANJ SDO,TUFANGANJ -I,CHILKHANA-I,0,Rural,GP,COO/S/R/00418,2,0,"VILL+PO-RASIKBIL, PS- BOXIRHAT, DIST- COOCHBEHAR, PIN-736131",26.3039131,89.5946748,40460748703,,NO,t,7,58,67,12,736159
3546,KHARAR MUNICIPALITY,PASCHIM MEDINIPUR,GHATAL,KHARAR MUNICIPALITY,WARD NO.-7,0,Urban,Municipality,PAM/U/U/02780,2,0,"Vill+PO- KHARAR,PS- Ghatal,Dist-PASCHIM MEDINIPUR, 721222",22.7201136,87.6811021,40460553203,"",YES,t,16,463,7968,47,721222
752,ARAIDANGA GP,MALDAH,CHANCHAL SDO,RATUA II,ARIDANGA,0,Rural,GP,MAL/L/R/00620,2,0,Vill-Goborjona;PO- Araidanga;PS-Pukuria;Dist-Malda;Pin-732204,25.1058273,88.0060453,40460841032,03513255058,NO,t,14,141,484,29,732204
3499,"BSK KN SEN / KASBA, (BR-VII)",KOLKATA,KOLKATA MUNICIPAL CORPORATION,KOLKATA MUNICIPAL CORPORATION,WARD NO.-67,0,Urban,Borough Office,KOL/S/U/03070,2,1,"28A, K.N.SEN ROAD,KASBA Kolkata-700042",22.5204498,88.3745988,40460541797,03324420009,YES,t,24,391,6381,69,700042
2588,PAHARPUR GP,MURSHIDABAD,DOMKAL SDO,RANINAGAR I,PAHARPUR,0,Rural,GP,MUR/H/R/00919,2,0,"VILL-PAHARPUR, P.O-DANGAPARA, P.S-ISLAMPUR, DIST-MURSHIDABAD, PIN-742302",24.2027518,88.4186558,40460545805,03481236033,NO,t,17,148,665,32,742302
2507,DHANGDHINGURI GP,COOCH BEHAR,COOCHBEHAR SADAR SDO,COOCH BEHAR -II,DHANDINGURI,0,Rural,GP,COO/H/R/00387,1,0,DHANGDHINGURI GP OFFICE,26.4070245,89.4338777,40460462214,,NO,t,7,49,20,8,736165
3174,SI OFFICE KULTI,PASCHIM BARDHAMAN,ASANSOL,ASANSOL MUNICIPAL CORPORATION,WARD NO.-59,0.500,Urban,CLRC,PAB/S/U/01704,1,0,"Vidyasagar Bhawan, Sitarampur, Kulti CLRC,Paschim Bardhaman,pin-713359",23.7194643,86.8819783,40460335922,,NO,t,23,456,9037,45,713359
1285,RAMSAGAR  GP,BANKURA,BANKURA SADAR SDO,ONDA,RAMSAGAR,0,Rural,GP,BAN/H/R/02009,2,0,"Ramsagar Gram Panchayat
Vill+PO- Ramsagar, Dist.- Bankura",23.0976235,87.272496,40458700297,03244254428,YES,t,4,13,1474,2,722147
259,HANSKHALI ,NADIA,RANAGHAT SDO,HANSKHALI,BETNA GOBINDAPUR,1,Rural,BDO,NAD/P/R/01194,1,1,"VILL-HANSKHALI, P.O- HANSKHALI, P.S- HANSKHALI, DIST-NADIA, PIN- 741505",23.3643277,88.6005632,40460466456,03472295090,NO,t,18,177,948,38,741505
3353,BARABAZAR GP,PURULIA,MANBAZAR,BARABAZAR,BARABAZAR,0,Rural,GP,PUR/S/R/01881,2,0,"VILLAGE:-BARABAZAR
PO:-BARABHUM, 
PS:-BARABAZAR , PURULIA:-723127",23.0289654,86.3584211,40460455739,,NO,t,19,294,1218,60,723127
1026,AKALPOUSH GP,PURBA BARDHAMAN,KALNA,KALNA II,AKALPOUSH ,0,Rural,GP,PUB/L/R/01433,2,0,"VILL-SUIPARA, P.O- TEHATTA, P.S-KALNA, DIST-PURBA BARDHAMAN, PIN-713122",23.1933296,88.2713109,40460346752,,NO,t,5,258,1632,50,713122
1052,UKHURA PALLI UNNAYAN PATHAGAR,PURBA BARDHAMAN,KALNA,PURBASTHALI II,NIMDAHA,5,Rural,Library,PUB/L/R/01459,2,0,"UKHURA PALLI UNNAYAN PATHAGAR, BELERHAT ST RD, JAINESWARPUR, PIN..713515, WB",23.5215985,88.284586,40460347881,,NO,t,5,256,1737,50,713512
2632,KANKSA II,PASCHIM BARDHAMAN,DURGAPUR,KANKSA,KANKSA,1,Rural,Health Center,PAB/H/R/01692,2,0,"VILL :MIRE PARA,POST:PANAGARH BAZAR,PS:KANKSA,DIST:PASCHIM BARDHAMAN,PIN-713148",23.4554941,87.4533569,40460548158,03432525506,NO,t,23,214,1763,46,713148
1871,BAGNAPARA P.H.C.,PURBA BARDHAMAN,KALNA,KALNA I,BAGNAPARA,1,Rural,Health Center,PUB/H/R/01467,2,0,"Vill:-Madanhansa, P.O:- Bagnapara, Dist:-Purba Bardhaman",23.2438543,88.2774495,40460628748,03454296008,NO,t,5,257,1623,50,713409
386,NETURAI BLOCK,PURULIA,RAGHUNATHPUR,NETURIA,JANARDANDIH,1,Rural,BDO,PUR/P/R/01730,2,0,"Neturia BDO office, at Gobag, Post:- Ramkanali, pin:- 723142, Dist :- Purulia, W.B.",23.5973077,86.7603782,40460621209,03251252016,NO,t,19,302,1295,61,723142
2262,AHIRON GP,MURSHIDABAD,JANGIPUR SDO,SUTI I,AHIRON,0,Rural,GP,MUR/H/R/00886,2,0,"VILL+P.O-AHIRAN,P.S-SUTI,742223",24.518211,88.0263511,40460327706,,NO,t,17,153,791,33,742223
765,MALATIPUR GP,MALDAH,CHANCHAL SDO,CHANCHAL II,MALATIPUR,0,Rural,GP,MAL/L/R/00633,1,0,"vill and P.O.-Malatipur, P.S.- Chanchal",25.329161,88.0191209,40460841780,03513253066,NO,t,14,137,467,29,732123
2602,MADANPUR-II GP,NADIA,KALYANI SDO,KALYANI,MADANPUR-II,0,Rural,GP,NAD/H/R/01318,2,0,Madanpur-II Gram Panchayat,23.012326,88.4734208,40460546547,,NO,t,18,183,1004,36,741245
3162,SI OFFICE GOPALNAGAR,NORTH 24 PARGANAS,BANGAON,BANGAON,GOPALNAGAR-II,2.1,Rural,CLRC,N24/S/R/02329,2,0,"3Q8H+HHJ, Barakpur, West Bengal 743262",23.0664668,88.7788029,40460331632,,NO,t,2,195,2722,44,743262
2339,CHANDRAKONA RH,PASCHIM MEDINIPUR,GHATAL,CHANDRAKONA-II,LALSAGAR,2,Rural,Health Center,PAM/H/R/02693,2,0,"LALSAGAR,CHANDRAKONA,PASCHIM MEDINIPUR, 721201",22.7218215,87.5092774,40460340524,03225296618,NO,t,16,217,3355,47,721201
2843,"BL&LRO OFFICE, KUSHMANDI",DAKSHIN DINAJPUR,GANGARAMPUR SDO,KUSHMANDI,AKCHA,1.5,Rural,BL&LRO,DDR/S/R/00594,2,0,"Kushmandi, PO+PS: Kushmandi, PIN: 733132",25.5306638,88.3629094,40460750029,,NO,t,9,65,373,14,733132
2850,GHAYABARI I GP,DARJEELING,KURSEONG SDO,KURSEONG,GAYABARI I ,0,Rural,GP,DAR/S/R/00099,1,0,"Samser Busty, Giddha pahar",26.8691859,88.293096,40460757434,,NO,t,8,71,3310,16,734203
1742,DUTTAPUKUR PHC,NORTH 24 PARGANAS,BARASAT SADAR,BARASAT I,DUTTAPUKUR-II,2,Rural,Health Center,N24/H/R/02200,2,0,"SRIJANI PALLY, DUTTAPUKUR, GANGAPUR, NORTH 24 PARGANAS, WEST BENGAL 743248",22.7604945,88.548311,40460542995,,NO,t,2,188,2789,40,743248
2383,AMLAT BPHC,PURBA MEDINIPUR,HALDIA,HALDIA MUNICIPALITY,WARD NO.-1,0.9,Urban,Health Center,PUM/H/R/03469,1,0,"VILL: AMLAT, P.O- SUTAHATA, P.S- SUTAHATA, PIN- 721635, BLOCK- SUTAHATA",22.1205465,88.1062115,40460439625,03224297062,NO,t,15,475,6999,56,721635
2612,PIFA  GP,NORTH 24 PARGANAS,BASIRHAT,BASIRHAT I,PIFA,0,Rural,GP,N24/H/R/02261,2,0,"Vill - Debhoge, PO - Kathur, Pin - 743422",22.6048753,88.8513884,40460547063,03217249301,NO,t,2,198,2808,42,743422
3137,SI OFFICE HAROA,NORTH 24 PARGANAS,BASIRHAT,HAROA,HAROA,1,Rural,CLRC,N24/S/R/02304,2,0,"VILL+P.O-PIYARA,P.S-HAROA,DIST-NORTH24 PARGANAS, PIN- 743425",22.6156746,88.6818625,40460330571,,YES,t,2,200,2843,42,743425
2961,SASRA GP,JHARGRAM,JHARGRAM SDO,GOPIBALLAVPUR-I,SASRA,0,Rural,GP,JHA/S/R/02863,2,0,Vill: Tikayetpur P.O.:Asanboni,22.1815989,86.8080027,40460837456,03221266213,NO,t,22,120,2064,27,721506
692,BALLY GP,HOWRAH,SADAR SDO,BALLY JAGACHA,BALLY,0,Rural,GP,HOW/L/R/03587,1,0,"VILL - BALLY ,POST - GHOSHPARA, P.S - NISCHINDA , G.P - BALLY,HOWRAH",22.6463225,88.3352936,40460741377,03326711013,NO,t,12,95,2344,23,711201
1191,MAHIPUR GP,UTTAR DINAJPUR,RAIGANJ SDO,RAIGANJ,MOHIPUR,0,Rural,GP,UDR/L/R/00442,2,0,"VILL+P.O-  KANTORE,P.S-RAIGANJ j,733130, UTTAR DINAJPU",25.7524306,88.1195383,40458699281,,NO,t,10,334,339,68,733156
1888,CHANAK,PURBA BARDHAMAN,KATWA,MONGALKOTE,CHANAK,0,Rural,GP,PUB/H/R/01484,2,0,"VILL- IRSANDA, P.O.- JOYPUR, P.S. -MONGALKOTE, DIST. -PURBA BARDHAMAN, PIN- 713128",23.529047,87.7633276,40460630064,03452262304,NO,t,5,250,1700,51,713128
3265,ARUI GP,PURBA BARDHAMAN,BARDHAMAN SADAR SOUTH,RAINA II,ARUI,0,Rural,GP,PUB/S/R/01602,2,0,"VILL:-BARPUR,PO:-PASANDA,PIN:-713421",23.022922,87.902706,40460345997,,NO,t,5,248,1759,53,713421
1101,"BL&LRO OFFICE, CONTAI-I",PURBA MEDINIPUR,CONTAI,CONTAI I,RAIPUR PASCHIMBARH,0.5,Urban,BL&LRO,PUM/L/R/03411,2,0,"VILL: KUMARPUR , WARD No. 11, P.O- Contai, P.S- Contai, PIN- 721401, BLOCK- CONTAI 1",21.7765675,87.7488779,40460448176,03220255205,NO,t,15,282,2313,54,721401
2552,SANKARHATI -II  GP,HOWRAH,SADAR SDO,JAGATBALLAVPUR,SANKARHATI-II,0,Rural,GP,HOW/H/R/02973,2,0,KRISHNANDAPUR-MUNSHIRHAT -HOWRAH,22.6532906,88.0858354,40460534042,03214232210,YES,t,12,99,2379,23,711410
339,KETUGRAM - II,PURBA BARDHAMAN,KATWA,KETUGRAM II,GANGATIKURI,0.5,Rural,BDO,PUB/P/R/01397,2,1,"VILL+P.O- GANGATIKURI,P.S-KETUGRAN,PIN-713123",23.7148581,88.0855236,40460549559,,NO,t,5,252,1667,51,713123
1737,CHARGHAT GP,NORTH 24 PARGANAS,BASIRHAT,SWARUPNAGAR,CHARGHAT GP.,0,Rural,GP,N24/H/R/02195,2,0,"Vill+PO- Charghat, PS-Swarupnagar, North 24 Parganas",22.8526363,88.8103488,40460542746,,NO,t,2,206,2871,42,743247
3322,BABUGRAM GP,PURULIA,RAGHUNATHPUR,RAGHUNATHPUR I,BABUGRAM,0,Rural,GP,PUR/S/R/01850,2,0,"Village + PO - Babugram, Dist - Purulia, PIN - 723133",23.5357179,86.6043696,40460446247,03251251105,NO,t,19,300,1337,61,723133
2562,BAITA GP,JHARGRAM,JHARGRAM SDO,BINPUR-I,BAITA,0,Rural,GP,JHA/H/R/02848,2,0,"BAITA,JOSHPUR,",22.4934365,87.0529848,40460534654,03221251219,NO,t,22,118,2046,27,721504
1263,KENJAKURA  GP,BANKURA,BANKURA SADAR SDO,BANKURA I,KENJAKURA,0,Rural,GP,BAN/H/R/01987,2,0,"KENJAKURA GRAM PANCHAYAT VILL+ POST - KENJAKURA , BANKURA , PIN-722139",23.2670166,86.9239679,40458700059,"",YES,t,4,7,1360,2,722139
827,SARKARPARA SATYA SANGHA RURAL LIBRARY,MURSHIDABAD,DOMKAL SDO,JALANGI,CHOAPARA,4,Rural,Library,MUR/L/R/00806,2,0,"VILL+P.O SARKARPARA, P.S JALANGI ,DIST-MURSHIDABAD,PIN-742305",24.1020383,88.6928355,40460319489,03481235058,NO,t,17,150,660,32,742305
2056,NOWPUKURIA  GP,SOUTH 24 PARGANAS,DIAMOND HARBOUR,FALTA,NOAPUKURIA,0,Rural,GP,S24/H/R/03183,1,0,"vill-Nowpukuria,p.o.-Satal,south 24 parganas",22.3242486,88.1808849,40460763719,,NO,t,3,323,3058,65,743504
2524,CHATHAT GP,DARJEELING,SILIGURI SDO,PHANSIDEWA,CHATHAT BANSGAON,0,Rural,GP,DAR/H/R/00083,2,0,"CHATHAT BAZAR,PHANSIDEWA. DARJEELING",26.5459944,88.3296492,40460463057,,NO,t,8,76,3346,18,734434
885,SWARUPGANJ  GP,NADIA,KRISHNAGAR SADAR SDO,NABADWIP,SWARUPGANJ,0,Rural,GP,NAD/L/R/01244,1,0,"SWARUPGANJ,NABADWIP, NADIA.741315",23.4132253,88.3932028,40460325211,03472291866,NO,t,18,172,938,37,741315
1720,SHIKARPUR GP,NADIA,TEHATTA SDO,KARIMPUR I,SHIKARPUR,0,Rural,GP,NAD/H/R/01288,2,0,"Office of the Shikarpur GP
 VILL-FUNKATALA,P.O-SHIKARPUR,P.S-MURUTIA,DISTRICT-NADIA,pin-741158",23.986405,88.723502,40460531697,,NO,t,18,181,850,39,741158
3585,"BOROUGH-I OFFICE, NARAYANPUR",NORTH 24 PARGANAS,BIDHANNAGAR,BIDHANNAGAR MUNICIPAL CORPORATION,WARD NO.-4,0,Urban,Borough Office,N24/U/U/02350,2,1,"BABLATALA UDYACHAL,P.S-NARAYANPUR,P.O-R GOPALPUR,KOL-700136",22.637121,88.4549489,40460624903,,NO,t,2,453,6897,43,743445
1065,"BL&LRO OFFICE, RAMNAGAR-I",PURBA MEDINIPUR,CONTAI,RAMNAGAR I,TALGACHHARI -I,0.05,Rural,BL&LRO,PUM/L/R/03375,2,0,"VILL: TALGACHHARI, P.O- RAMNAGAR, P.S- RAMNAGAR, PIN- 721441, BLOCK- RAMNAGAR 1	",21.6787423,87.5600538,40460438372,03220264022,NO,t,15,280,2326,54,721441
1491,DEULPUR GP,HOWRAH,SADAR SDO,PANCHLA,DEULPUR,0,Rural,GP,HOW/H/R/02921,2,0,"Vill: Deulpur, PO: Deulpur, PS: Panchla, Dist: Howrah, PIN: 711411",22.6076674,88.1661465,40458702580,,NO,t,12,97,2405,23,711411
591,LAMAHATTA  GP,DARJEELING,DARJEELING SADAR SDO,RANGLI RANGLIOT,LAMAHATTA,0,Rural,GP,DAR/L/R/00033,2,0,LAMAHATTA GRAM PANCHYAT OFFICE LAMAHATTA BUSTY,27.0610157,88.350631,40460753949,,NO,t,8,69,3299,15,734213
203,RAJGANJ BDO,JALPAIGURI,JALPAIGURI SDO,RAJGANJ,PANIKAURI,3,Rural,BDO,JAL/P/R/00149,2,1,"Rajganj Bdo office ,Post-Rajganj, P. S-Rajganj,Dist-Jalpaiguri,Pin-735134",26.5662925,88.5285172,40460454101,"",YES,t,13,112,205,25,735134
3636,HOWRAH MUNICIPAL  CORPORATION HMC HEAD OFFICE,HOWRAH,SADAR SDO,HOWRAH MUNICIPAL CORPORATION,WARD NO.-29,0,Urban,Municipal Corporation,HOW/U/U/03010,2,1,4 M G Road pin- 711101,22.5816657,88.3370111,40460637504,,NO,t,12,383,8432,23,711101
3320,SONAIJURI GP,PURULIA,PURULIA SADAR,PURULIA I,SONAIJURI,0,Rural,GP,PUR/S/R/01848,2,0,"Vill- Sonaijuri , PO- Baligera , PS- Tamna, PIN- 723149",23.3407161,86.328401,40460446123,,NO,t,19,285,1326,58,723149
2565,SAPDHARA GP,JHARGRAM,JHARGRAM SDO,JHARGRAM,SAPDHARA,0,Rural,GP,JHA/H/R/02851,2,0,"BANKATI,P.O-PUKURIA,",22.4186606,86.9582742,40460534836,,NO,t,22,116,2118,27,721514
171,DHANIAKHALI BDO,HOOGHLY,CHINSURAHA SADAR SDO,DHANIAKHALI,SOMASPUR-I,0.15,Rural,BDO,HOO/P/R/02378,2,1,"SOMASPUR,,DHANIAKHALI,,HOOGHLY,,712302",22.9654024,88.0941968,40460452580,03213255106,NO,t,11,87,2559,21,712302
209,JAMBONI BDO,JHARGRAM,JHARGRAM SDO,JAMBONI,GIDHNI,0.2,Rural,BDO,JHA/P/R/02801,2,0,"VILL+PO- Gidhni, PS-Jamboni, Dist-Jhargram, Pin-721505,Block-Jamboni",22.4841296,86.8522563,40460454429,,NO,t,22,117,2079,27,721505
15,DM OFFICE NORTH 24 PARGANAS,NORTH 24 PARGANAS,BARASAT SADAR,BARASAT MUNICIPALITY,WARD NO.-14,0,Urban,DMO,N24/P/R/02108,1,1,"DM OFFICE BARASAT, NORTH 24 PARGANAS,PIN-700124",22.7224538,88.4862512,40460333991,,NO,t,2,428,7319,40,700124
238,BURWAN BDO,MURSHIDABAD,KANDI SDO,BURWAN,BURWAN-II,1.5,Rural,BDO,MUR/P/R/00749,2,0,"VILL.+ P.O.-GRAMSALIKA,P.S.-BURWAN,DIST-MURSHIDABAD,PIN-742132",23.9063232,87.9631878,40460465000,,NO,t,17,160,751,34,742132
2216,BANIBON GP,HOWRAH,ULUBERIA SDO,ULUBERIA-II,BANIBON,0,Rural,GP,HOW/H/R/02951,2,0,"Vill + Post -Banibon, PS- Rajapur,Block- Uluberia-II Dis-Howrah, 711316 ",22.4935271,88.0975568,40460326065,,NO,t,12,101,2482,24,711316
487,CHATRA KALYAN SAMITY RURAL LIBRARY,BIRBHUM,RAMPURHAT SDO,MURARAI-I,CHATRA,0.5,Rural,Library,BIR/L/R/01026,2,0,"Vill + P.O. - Chatra, PS - Murarai, Dist - Birbhum, West Bengal 731238",24.3725773,87.8466798,40460647874,03465297237,NO,t,6,46,1169,6,731238
3247,JAGADANANDAPUR GP,PURBA BARDHAMAN,KATWA,KATWA II,JAGADANANDAPUR,0,Rural,GP,PUB/S/R/01584,2,0,"VILL - JAGADANANDAPUR, PO - AKHRA, P.S. - KATWA, PURBA BARDHAMAN, PIN - 713502",23.5866763,88.1699825,40460345352,,NO,t,5,254,1650,51,713502
423,CHOPRA BDO,UTTAR DINAJPUR,ISLAMPUR SDO,CHOPRA,CHOPRA,0.5,Rural,BDO,UDR/P/R/00430,2,1,"VILL+POST+P.S- CHOPRA, DISTRICT- UTTAR DINAJPUR, PIN 733207",26.3675252,88.3101078,40460624084,,NO,t,10,339,281,67,733207
2752,SI OFFICE RANIBANDH,BANKURA,KHATRA SDO,RANIBANDH,RANIBANDH,0.1,Rural,CLRC,BAN/S/R/02084,2,0,"Vill+P.O+P.S- Ranibandh, Dist- Bankura, State- West Bengal, PIN- 722148",22.8651305,86.782682,40460644556,,NO,t,4,18,1502,4,722148
2766,SI OFFICE SONAMUKHI(N),BANKURA,BISHNUPUR SDO,SONAMUKHI MUNICIPALITY,WARD NO.-12,0.6,Urban,CLRC,BAN/S/R/02098,2,0,"Vill+P.O+PS-Sonamukhi,Bankura722207",23.2990076,87.4103072,40460645538,03244275015,NO,t,4,346,7794,3,722207
2150,KUSUMBA GP,BIRBHUM,RAMPURHAT SDO,RAMPURHAT-I,KUSUMBA,0,Rural,GP,BIR/H/R/01117,2,0,"VILL+PO- CHAKAIPUR, PS: RAMPURHAT, BIRBHUM, PIN.-731223
",24.208837,87.735120,40460836361,03461297131,NO,t,6,40,1124,6,731223
3440,"OFFICE OF THE INSPECTOR, FOOD & SUPPLIES, PATRASAYER",BANKURA,BISHNUPUR SDO,PATRASAYER,PATRASAYER,1,Rural,F&S Inspector Office,BAN/L/R/02103,2,0,"Vill+PO-Patrasayer, PS-Patrasayer, District-Bankura",23.2064577,87.5288951,40460539776,03244266009,NO,t,4,26,1486,3,722206
3217,JALCHAK N N VIDYAYATAN CRC,PASCHIM MEDINIPUR,KHARAGPUR,PINGLA,JALCHAK-II,0.50,Rural,CLRC,PAM/S/R/02764,2,0,"VILL. + P.O.- JALCHAK, P.S.- PINGLA,  PIN - 721155",22.2405403,87.6726491,40460337420,03222241016,NO,t,16,229,1966,48,721155
1792,KANTABERIA P.H.C.,PASCHIM BARDHAMAN,DURGAPUR,DURGAPUR FARIDPUR,PRATAPPUR,4.5,Rural,Health Center,PAB/H/R/01662,1,0,"Kantaberia , Dhabani , Paschim Bardhaman , 713205",23.6130145,87.3734708,40460554637,,NO,t,23,212,1786,46,713205
237,BHARATPUR -II BDO,MURSHIDABAD,KANDI SDO,BHARATPUR II,SALAR,1.0,Rural,BDO,MUR/P/R/00748,2,0,"SALAR , SALAR , 742401",23.7654704,88.1028348,40460464970,03484296281,NO,t,17,162,769,34,742401
2621,PADMALOVPUR,NORTH 24 PARGANAS,BARASAT SADAR,AMDANGA,TARABERIA,8.4,Rural,Health Center,N24/H/R/02270,2,0,"VILL+P.O- PADMALOVPUR, P.S- AMDANGA, DIST- NORTH 24 PARGANAS, PIN- 743126",22.8104712,88.5112708,40460547518,,NO,t,2,190,2779,40,743126
